                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.62592,                 0.3141,                0.85499,                0.99685,                0.99776,                0.99492,                  0.906,                0.57848,                0.24217,                0.82611,              0.0040059,              0.0040059,              0.0040059
                    157,                0.62257,                0.31062,                0.85558,                0.99831,                0.99812,                 0.9949,                0.91091,                0.56298,                0.23482,                0.82333,              0.0039672,              0.0039672,              0.0039672
                    158,                0.62101,                0.31136,                0.85553,                0.99784,                0.99851,                0.99487,                0.90967,                 0.5706,                0.23868,                0.82417,              0.0039285,              0.0039285,              0.0039285
                    159,                0.62114,                0.31155,                0.85482,                 0.9985,                0.99783,                0.99482,                0.91142,                0.56017,                0.23738,                0.82287,              0.0038898,              0.0038898,              0.0038898
                    160,                0.61899,                0.31256,                0.85292,                0.99817,                 0.9983,                0.99495,                0.90825,                0.57159,                0.23837,                0.82406,              0.0038512,              0.0038512,              0.0038512
                    161,                0.62093,                 0.3124,                 0.8558,                0.99838,                0.99858,                0.99496,                0.90845,                0.57468,                0.23701,                0.82471,              0.0038125,              0.0038125,              0.0038125
                    162,                0.61906,                0.30956,                0.85538,                0.99826,                0.99869,                0.99495,                 0.9095,                0.56995,                0.23711,                0.82419,              0.0037738,              0.0037738,              0.0037738
                    163,                0.61793,                0.30997,                0.85511,                0.99854,                0.99833,                0.99497,                 0.9108,                0.56331,                0.23598,                0.82322,              0.0037352,              0.0037352,              0.0037352
                    164,                0.62095,                0.31208,                0.85415,                0.99859,                0.99808,                0.99496,                0.91028,                0.56672,                0.23711,                 0.8239,              0.0036965,              0.0036965,              0.0036965
                    165,                0.61901,                0.30943,                0.85532,                0.99814,                0.99795,                0.99494,                 0.9136,                0.55415,                0.23595,                0.82178,              0.0036578,              0.0036578,              0.0036578
                    166,                0.61561,                0.30781,                0.85366,                0.99874,                0.99884,                0.99488,                0.91113,                 0.5644,                0.23427,                0.82329,              0.0036191,              0.0036191,              0.0036191
                    167,                0.61844,                0.30849,                0.85421,                0.99846,                0.99868,                0.99485,                0.91214,                0.55858,                0.23328,                0.82251,              0.0035805,              0.0035805,              0.0035805
                    168,                0.60973,                0.30602,                0.85358,                0.99796,                0.99861,                0.99496,                0.91191,                0.56318,                0.23482,                0.82297,              0.0035418,              0.0035418,              0.0035418
                    169,                0.60938,                0.30642,                0.85224,                0.99839,                0.99806,                0.99495,                0.91024,                0.57133,                0.23732,                0.82469,              0.0035031,              0.0035031,              0.0035031
                    170,                0.61167,                0.30378,                0.85248,                0.99746,                0.99821,                0.99495,                0.90529,                0.58798,                 0.2396,                0.82655,              0.0034645,              0.0034645,              0.0034645
                    171,                0.61604,                0.30792,                 0.8544,                 0.9978,                 0.9978,                0.99496,                0.90958,                0.56909,                0.23567,                 0.8236,              0.0034258,              0.0034258,              0.0034258
                    172,                0.61111,                0.30537,                0.85329,                0.99856,                0.99776,                0.99493,                 0.9106,                0.56305,                0.23433,                0.82288,              0.0033871,              0.0033871,              0.0033871
                    173,                0.61001,                0.30372,                0.85476,                0.99832,                0.99826,                 0.9949,                0.91131,                0.56001,                0.23391,                0.82207,              0.0033484,              0.0033484,              0.0033484
                    174,                0.60868,                0.30551,                 0.8531,                0.99844,                0.99801,                0.99496,                0.91074,                0.56204,                0.23363,                0.82267,              0.0033098,              0.0033098,              0.0033098
                    175,                0.60897,                0.30303,                0.85095,                 0.9985,                0.99844,                0.99493,                0.91174,                0.55631,                0.23084,                0.82187,              0.0032711,              0.0032711,              0.0032711
                    176,                0.60751,                  0.303,                0.85293,                0.99869,                0.99811,                 0.9949,                0.91371,                 0.5505,                0.22993,                0.82107,              0.0032324,              0.0032324,              0.0032324
                    177,                0.60415,                0.30204,                  0.851,                0.99864,                 0.9984,                 0.9949,                0.91157,                0.55933,                0.23098,                0.82243,              0.0031938,              0.0031938,              0.0031938
                    178,                0.60493,                    0.3,                0.85162,                0.99861,                0.99848,                 0.9949,                0.91238,                0.56047,                0.23199,                0.82254,              0.0031551,              0.0031551,              0.0031551
                    179,                0.60737,                0.30117,                  0.852,                0.99891,                0.99851,                0.99488,                 0.9134,                 0.5618,                0.23126,                0.82262,              0.0031164,              0.0031164,              0.0031164
                    180,                0.60459,                0.30105,                 0.8522,                0.99899,                0.99823,                0.99492,                0.91587,                0.54558,                0.22729,                0.82045,              0.0030777,              0.0030777,              0.0030777
                    181,                0.60136,                0.29876,                0.85208,                0.99873,                0.99849,                0.99486,                0.91489,                0.54878,                0.22803,                0.82076,              0.0030391,              0.0030391,              0.0030391
                    182,                0.60148,                0.29677,                0.85118,                0.99875,                0.99869,                0.99491,                 0.9138,                0.55133,                 0.2286,                0.82132,              0.0030004,              0.0030004,              0.0030004
                    183,                0.60191,                0.29815,                0.85347,                0.99868,                0.99806,                0.99496,                0.91608,                0.54371,                0.22651,                0.82039,              0.0029617,              0.0029617,              0.0029617
                    184,                0.60303,                0.29867,                0.85205,                0.99847,                0.99844,                0.99495,                 0.9143,                 0.5505,                 0.2275,                 0.8211,               0.002923,               0.002923,               0.002923
                    185,                0.60418,                0.29976,                 0.8521,                0.99847,                0.99854,                0.99493,                0.91226,                0.55995,                0.23022,                0.82224,              0.0028844,              0.0028844,              0.0028844
                    186,                0.59761,                0.29795,                0.85214,                0.99756,                0.99886,                0.99495,                0.91084,                0.56344,                0.23085,                0.82254,              0.0028457,              0.0028457,              0.0028457
                    187,                0.59724,                0.29722,                0.85119,                0.99849,                0.99834,                0.99492,                0.91125,                0.56198,                0.23042,                0.82224,               0.002807,               0.002807,               0.002807
                    188,                0.59908,                0.29686,                0.85318,                0.99869,                0.99863,                0.99496,                0.91284,                 0.5518,                0.22772,                0.82107,              0.0027684,              0.0027684,              0.0027684
                    189,                0.59719,                0.29599,                0.85027,                0.99847,                0.99839,                0.99496,                0.91384,                0.54957,                0.22777,                0.82079,              0.0027297,              0.0027297,              0.0027297
                    190,                0.59671,                0.29589,                0.85137,                0.99869,                0.99857,                0.99498,                0.91245,                0.56106,                0.22882,                0.82251,               0.002691,               0.002691,               0.002691
                    191,                0.59382,                0.29403,                0.84958,                0.99891,                0.99822,                0.99498,                0.91297,                0.56049,                0.22812,                0.82238,              0.0026523,              0.0026523,              0.0026523
                    192,                0.59491,                0.29465,                0.85094,                0.99913,                0.99851,                0.99495,                0.91381,                0.55602,                0.22649,                0.82156,              0.0026137,              0.0026137,              0.0026137
                    193,                0.59197,                0.29386,                0.85057,                0.99862,                0.99855,                0.99495,                0.91437,                0.55279,                0.22667,                 0.8208,               0.002575,               0.002575,               0.002575
                    194,                0.58922,                0.29191,                0.85088,                0.99902,                 0.9988,                0.99497,                0.91505,                 0.5487,                0.22561,                0.82048,              0.0025363,              0.0025363,              0.0025363
                    195,                0.59214,                0.29159,                0.85053,                0.99891,                 0.9989,                0.99498,                0.91515,                0.55096,                0.22629,                0.82075,              0.0024977,              0.0024977,              0.0024977
                    196,                0.59185,                0.29037,                0.85069,                0.99854,                0.99872,                0.99498,                0.91632,                0.54995,                0.22543,                0.82045,               0.002459,               0.002459,               0.002459
                    197,                0.58935,                0.29063,                0.85006,                0.99799,                0.99906,                0.99497,                0.91447,                0.55596,                0.22596,                0.82126,              0.0024203,              0.0024203,              0.0024203
                    198,                0.58971,                0.29054,                0.84969,                0.99887,                 0.9984,                0.99495,                0.91401,                0.55707,                0.22615,                0.82123,              0.0023816,              0.0023816,              0.0023816
                    199,                0.58583,                0.28677,                0.84984,                0.99879,                0.99903,                0.99498,                0.91433,                0.55542,                0.22481,                0.82079,               0.002343,               0.002343,               0.002343
                    200,                0.58986,                0.28975,                0.85112,                 0.9984,                0.99912,                0.99499,                0.91355,                0.55791,                0.22576,                0.82103,              0.0023043,              0.0023043,              0.0023043
                    201,                0.58614,                0.28633,                0.84847,                0.99883,                0.99889,                0.99496,                0.91479,                0.55337,                0.22573,                0.82047,              0.0022656,              0.0022656,              0.0022656
                    202,                0.58876,                0.28838,                0.84952,                0.99901,                0.99865,                0.99499,                0.91381,                0.55477,                 0.2254,                0.82083,               0.002227,               0.002227,               0.002227
                    203,                0.58848,                0.28811,                0.84903,                 0.9985,                0.99926,                0.99497,                0.91453,                0.55396,                0.22491,                0.82047,              0.0021883,              0.0021883,              0.0021883
                    204,                0.58193,                0.28646,                 0.8486,                0.99867,                0.99913,                0.99496,                0.91561,                0.54974,                0.22343,                0.81986,              0.0021496,              0.0021496,              0.0021496
                    205,                0.58426,                0.28556,                  0.849,                0.99892,                 0.9989,                0.99494,                0.91453,                0.55249,                0.22356,                0.82029,              0.0021109,              0.0021109,              0.0021109
                    206,                0.58375,                0.28601,                0.84899,                 0.9988,                0.99865,                 0.9949,                0.91421,                0.55308,                0.22338,                0.82044,              0.0020723,              0.0020723,              0.0020723
                    207,                0.58044,                0.28465,                0.84818,                0.99838,                0.99858,                0.99493,                0.91532,                0.54986,                0.22314,                0.81991,              0.0020336,              0.0020336,              0.0020336
                    208,                0.57707,                0.28254,                0.84773,                0.99873,                0.99844,                0.99494,                0.91474,                 0.5532,                0.22344,                0.82033,              0.0019949,              0.0019949,              0.0019949
                    209,                0.58306,                0.28528,                0.84808,                0.99869,                 0.9984,                0.99494,                0.91548,                0.54917,                0.22234,                0.81984,              0.0019563,              0.0019563,              0.0019563
                    210,                0.57804,                0.28097,                0.84897,                0.99858,                 0.9991,                0.99496,                0.91613,                0.54747,                0.22156,                0.81956,              0.0019176,              0.0019176,              0.0019176
                    211,                0.58172,                0.28309,                 0.8483,                0.99828,                0.99925,                0.99497,                 0.9166,                0.54592,                0.22166,                0.81921,              0.0018789,              0.0018789,              0.0018789
                    212,                0.58044,                0.28259,                0.84753,                0.99779,                0.99924,                0.99498,                0.91531,                0.54847,                0.22231,                0.81966,              0.0018402,              0.0018402,              0.0018402
                    213,                0.57512,                0.28124,                0.84885,                0.99844,                0.99906,                0.99496,                0.91428,                0.55183,                0.22303,                0.82013,              0.0018016,              0.0018016,              0.0018016
                    214,                0.57702,                0.28072,                0.84825,                 0.9989,                0.99891,                0.99497,                0.91423,                0.55078,                0.22275,                 0.8201,              0.0017629,              0.0017629,              0.0017629
                    215,                0.57614,                0.27915,                0.84687,                 0.9988,                0.99874,                0.99497,                0.91576,                0.54702,                0.22134,                0.81958,              0.0017242,              0.0017242,              0.0017242
                    216,                 0.5736,                0.27824,                0.84812,                0.99893,                0.99848,                0.99495,                0.91632,                0.54249,                0.22055,                0.81897,              0.0016855,              0.0016855,              0.0016855
                    217,                0.56993,                  0.277,                0.84834,                0.99877,                0.99878,                0.99494,                0.91658,                0.54201,                0.22022,                  0.819,              0.0016469,              0.0016469,              0.0016469
                    218,                0.56981,                0.27629,                0.84798,                0.99807,                0.99908,                0.99494,                0.91669,                0.54174,                0.22016,                0.81901,              0.0016082,              0.0016082,              0.0016082
                    219,                0.57044,                0.27631,                0.84828,                 0.9987,                0.99896,                0.99494,                0.91694,                0.54044,                0.21971,                0.81884,              0.0015695,              0.0015695,              0.0015695
                    220,                0.56853,                0.27451,                0.84783,                0.99908,                0.99865,                0.99493,                0.91752,                0.53872,                0.21875,                0.81856,              0.0015309,              0.0015309,              0.0015309
                    221,                0.56756,                0.27576,                0.84626,                0.99908,                0.99858,                0.99492,                0.91876,                0.53599,                0.21798,                0.81823,              0.0014922,              0.0014922,              0.0014922
                    222,                0.57097,                0.27586,                0.84735,                0.99881,                0.99883,                0.99491,                0.91803,                0.53874,                0.21877,                0.81844,              0.0014535,              0.0014535,              0.0014535
                    223,                0.56516,                0.27154,                0.84706,                 0.9988,                 0.9988,                0.99493,                0.91762,                0.54146,                0.21968,                0.81872,              0.0014148,              0.0014148,              0.0014148
                    224,                0.56656,                0.27454,                0.84643,                0.99874,                0.99877,                0.99495,                0.91649,                0.54316,                0.21971,                0.81897,              0.0013762,              0.0013762,              0.0013762
                    225,                0.56687,                0.27417,                0.84575,                0.99899,                0.99856,                0.99494,                0.91681,                0.54028,                0.21874,                0.81858,              0.0013375,              0.0013375,              0.0013375
                    226,                0.56353,                0.27193,                0.84606,                0.99893,                0.99893,                0.99492,                0.91647,                0.54224,                0.21884,                0.81878,              0.0012988,              0.0012988,              0.0012988
                    227,                0.56759,                0.27202,                0.84516,                0.99883,                0.99879,                0.99493,                0.91558,                0.54495,                0.21954,                0.81916,              0.0012602,              0.0012602,              0.0012602
                    228,                0.56403,                0.27068,                 0.8465,                0.99884,                0.99889,                0.99494,                0.91524,                0.54617,                0.21983,                0.81932,              0.0012215,              0.0012215,              0.0012215
                    229,                0.56285,                0.26915,                0.84547,                0.99872,                0.99897,                0.99494,                0.91539,                0.54761,                 0.2201,                0.81956,              0.0011828,              0.0011828,              0.0011828
                    230,                0.56159,                0.26974,                0.84473,                0.99885,                  0.999,                0.99494,                0.91599,                0.54699,                0.21974,                0.81939,              0.0011441,              0.0011441,              0.0011441
                    231,                0.55864,                0.26754,                0.84592,                0.99867,                0.99896,                0.99492,                0.91519,                0.54757,                0.21978,                0.81938,              0.0011055,              0.0011055,              0.0011055
                    232,                 0.5574,                0.26702,                0.84614,                0.99879,                0.99901,                0.99494,                0.91595,                 0.5477,                0.21953,                0.81935,              0.0010668,              0.0010668,              0.0010668
                    233,                0.55724,                0.26821,                0.84641,                0.99889,                0.99892,                0.99494,                0.91514,                0.54823,                0.21938,                0.81942,              0.0010281,              0.0010281,              0.0010281
                    234,                0.56006,                0.26781,                0.84602,                0.99886,                0.99893,                0.99495,                0.91595,                0.54838,                0.21966,                0.81948,             0.00098945,             0.00098945,             0.00098945
                    235,                0.55647,                 0.2666,                0.84351,                0.99875,                0.99899,                0.99495,                0.91555,                 0.5482,                0.21987,                0.81945,             0.00095078,             0.00095078,             0.00095078
                    236,                0.55644,                0.26601,                0.84537,                0.99881,                0.99905,                0.99495,                0.91563,                 0.5482,                0.22042,                 0.8194,             0.00091211,             0.00091211,             0.00091211
                    237,                0.55532,                0.26484,                 0.8447,                0.99884,                0.99906,                0.99494,                0.91565,                0.54642,                0.21966,                0.81922,             0.00087344,             0.00087344,             0.00087344
                    238,                0.55237,                0.26341,                0.84453,                 0.9989,                0.99903,                0.99492,                0.91531,                0.54716,                0.21984,                0.81929,             0.00083477,             0.00083477,             0.00083477
                    239,                0.55025,                0.26302,                0.84417,                0.99887,                0.99905,                0.99493,                0.91478,                0.54761,                0.21979,                0.81938,             0.00079609,             0.00079609,             0.00079609
                    240,                0.55362,                0.26226,                0.84437,                0.99893,                0.99897,                0.99493,                0.91446,                0.55044,                0.22037,                0.81974,             0.00075742,             0.00075742,             0.00075742
                    241,                0.54713,                0.26138,                0.84523,                0.99896,                0.99881,                0.99492,                 0.9146,                0.55109,                0.22042,                0.81967,             0.00071875,             0.00071875,             0.00071875
                    242,                0.55111,                 0.2614,                0.84489,                0.99893,                0.99873,                0.99493,                0.91493,                0.55028,                0.22015,                0.81946,             0.00068008,             0.00068008,             0.00068008
                    243,                0.54898,                0.26113,                0.84343,                0.99892,                0.99868,                0.99492,                0.91464,                0.55045,                0.22016,                0.81943,             0.00064141,             0.00064141,             0.00064141
                    244,                0.54453,                0.25735,                0.84398,                0.99882,                0.99871,                0.99491,                0.91562,                0.54858,                0.21946,                0.81913,             0.00060273,             0.00060273,             0.00060273
                    245,                0.54594,                0.25855,                0.84405,                0.99884,                0.99877,                0.99489,                 0.9153,                0.54904,                0.21969,                0.81915,             0.00056406,             0.00056406,             0.00056406
                    246,                0.54114,                0.25536,                0.84334,                0.99893,                0.99871,                0.99489,                0.91536,                0.54964,                0.21963,                0.81919,             0.00052539,             0.00052539,             0.00052539
                    247,                0.52384,                0.23491,                0.81553,                0.99902,                0.99859,                0.99489,                0.91556,                0.54923,                0.21986,                0.81907,             0.00048672,             0.00048672,             0.00048672
                    248,                0.51224,                0.22753,                0.81331,                0.99883,                0.99868,                0.99488,                0.91583,                0.54773,                0.21969,                0.81888,             0.00044805,             0.00044805,             0.00044805
                    249,                0.51077,                0.22704,                0.81307,                 0.9988,                0.99874,                0.99487,                0.91558,                 0.5482,                0.21962,                0.81898,             0.00040938,             0.00040938,             0.00040938
                    250,                0.50967,                0.22494,                0.81299,                0.99877,                0.99878,                0.99487,                0.91561,                0.54834,                0.21953,                0.81896,              0.0003707,              0.0003707,              0.0003707
                    251,                0.50637,                0.22533,                 0.8127,                0.99864,                0.99875,                0.99487,                0.91582,                0.54835,                0.21954,                  0.819,             0.00033203,             0.00033203,             0.00033203
                    252,                0.50573,                0.22324,                0.81119,                0.99876,                0.99861,                0.99487,                0.91643,                0.54642,                0.21895,                0.81875,             0.00029336,             0.00029336,             0.00029336
                    253,                0.50439,                0.22216,                0.81027,                 0.9988,                0.99858,                0.99487,                0.91652,                0.54436,                0.21853,                0.81846,             0.00025469,             0.00025469,             0.00025469
                    254,                0.50239,                0.22025,                0.81238,                0.99881,                0.99857,                0.99486,                0.91637,                0.54538,                0.21862,                0.81858,             0.00021602,             0.00021602,             0.00021602
                    255,                0.50076,                0.21999,                0.80895,                0.99885,                0.99859,                0.99486,                0.91659,                0.54484,                0.21813,                0.81846,             0.00017734,             0.00017734,             0.00017734
                    256,                0.50088,                0.21945,                0.80838,                0.99888,                0.99857,                0.99485,                  0.917,                 0.5438,                0.21793,                0.81834,             0.00013867,             0.00013867,             0.00013867
